global_row,shard_id,local_row,split
148577,31,2307,test
29633,5,4616,test
141759,30,490,test
27382,5,2365,test
98570,20,4143,test
50903,10,3218,test
24660,4,4654,test
13610,2,3604,test
32856,6,2838,test
86574,18,2151,test
41218,8,1190,test
48212,10,527,test
92742,19,3315,test
110022,23,583,test
109372,22,4940,test
52802,11,115,test
48372,10,687,test
101982,21,2551,test
157346,33,1074,test
17105,3,2099,test
88376,18,3953,test
4862,0,4862,test
101838,21,2407,test
106275,22,1843,test
57672,11,4985,test
164499,34,3219,test
18073,3,3067,test
2888,0,2888,test
51567,10,3882,test
143107,30,1838,test
84163,17,1433,test
80468,16,2747,test
154001,32,2730,test
26280,5,1263,test
143108,30,1839,test
72457,14,4747,test
73610,15,889,test
56264,11,3577,test
83675,17,945,test
156729,33,457,test
150204,31,3934,test
98630,20,4203,test
102644,21,3213,test
99045,20,4618,test
17490,3,2484,test
128941,27,2691,test
11913,2,1907,test
161306,34,26,test
67030,13,4328,test
148704,31,2434,test
55523,11,2836,test
22477,4,2471,test
151488,32,217,test
75249,15,2528,test
12483,2,2477,test
81446,16,3725,test
29808,5,4791,test
63546,13,844,test
6632,1,1630,test
86509,18,2086,test
48210,10,525,test
86962,18,2539,test
81335,16,3614,test
149109,31,2839,test
164124,34,2844,test
61949,12,4260,test
49765,10,2080,test
107105,22,2673,test
74946,15,2225,test
88867,18,4444,test
92571,19,3144,test
51792,10,4107,test
56228,11,3541,test
75260,15,2539,test
106946,22,2514,test
61722,12,4033,test
105908,22,1476,test
30001,5,4984,test
154008,32,2737,test
39695,7,4676,test
142008,30,739,test
14319,2,4313,test
12513,2,2507,test
7703,1,2701,test
105491,22,1059,test
67727,14,17,test
112252,23,2813,test
150762,31,4492,test
97826,20,3399,test
81031,16,3310,test
136080,28,4829,test
63551,13,849,test
159758,33,3486,test
33470,6,3452,test
34701,6,4683,test
121870,25,2421,test
17282,3,2276,test
157714,33,1442,test
46199,9,3527,test
95526,20,1099,test
29807,5,4790,test
153308,32,2037,test
105590,22,1158,test
140176,29,3923,test
140620,29,4367,test
155241,32,3970,test
38044,7,3025,test
86600,18,2177,test
45090,9,2418,test
132814,28,1563,test
121871,25,2422,test
123876,25,4427,test
54192,11,1505,test
114013,23,4574,test
76990,15,4269,test
81599,16,3878,test
154832,32,3561,test
12599,2,2593,test
61183,12,3494,test
77902,16,181,test
2543,0,2543,test
139043,29,2790,test
65683,13,2981,test
41571,8,1543,test
160601,33,4329,test
164501,34,3221,test
60292,12,2603,test
90649,19,1222,test
133399,28,2148,test
99645,21,214,test
133229,28,1978,test
22031,4,2025,test
70844,14,3134,test
43473,9,801,test
20961,4,955,test
86582,18,2159,test
57497,11,4810,test
4695,0,4695,test
114988,24,540,test
147108,31,838,test
35348,7,329,test
83191,17,461,test
106559,22,2127,test
7706,1,2704,test
79774,16,2053,test
29627,5,4610,test
109275,22,4843,test
137288,29,1035,test
97711,20,3284,test
105601,22,1169,test
111232,23,1793,test
78760,16,1039,test
33431,6,3413,test
76765,15,4044,test
51167,10,3482,test
42482,8,2454,test
53638,11,951,test
157700,33,1428,test
47198,9,4526,test
25950,5,933,test
162810,34,1530,test
87066,18,2643,test
81337,16,3616,test
84608,18,185,test
78967,16,1246,test
24344,4,4338,test
159876,33,3604,test
55524,11,2837,test
93928,19,4501,test
111384,23,1945,test
95566,20,1139,test
109435,22,5003,test
64031,13,1329,test
63175,13,473,test
154688,32,3417,test
64047,13,1345,test
147952,31,1682,test
120349,25,900,test
87890,18,3467,test
55646,11,2959,test
149111,31,2841,test
47546,9,4874,test
87275,18,2852,test
119931,25,482,test
71988,14,4278,test
89454,19,27,test
127866,27,1616,test
28440,5,3423,test
149508,31,3238,test
61169,12,3480,test
93566,19,4139,test
83247,17,517,test
107910,22,3478,test
154322,32,3051,test
55793,11,3106,test
132025,28,774,test
13706,2,3700,test
70093,14,2383,test
62668,12,4979,test
98708,20,4281,test
84934,18,511,test
125877,26,1424,test
55796,11,3109,test
78452,16,731,test
75880,15,3159,test
116344,24,1896,test
79367,16,1646,test
152267,32,996,test
7693,1,2691,test
79889,16,2168,test
60547,12,2858,test
154629,32,3358,test
67784,14,74,test
147949,31,1679,test
75217,15,2496,test
10898,2,892,test
32475,6,2457,test
70745,14,3035,test
162742,34,1462,test
98458,20,4031,test
32221,6,2203,test
138588,29,2335,test
25247,5,230,test
82619,16,4898,test
6552,1,1550,test
43776,9,1104,test
72566,14,4856,test
89173,18,4750,test
153082,32,1811,test
104278,21,4847,test
133213,28,1962,test
57712,12,23,test
146426,31,156,test
102878,21,3447,test
49774,10,2089,test
14965,2,4959,test
163971,34,2691,test
74179,15,1458,test
66381,13,3679,test
85412,18,989,test
109364,22,4932,test
7311,1,2309,test
29628,5,4611,test
109798,23,359,test
111205,23,1766,test
47063,9,4391,test
95147,20,720,test
21776,4,1770,test
77906,16,185,test
112303,23,2864,test
65186,13,2484,test
59784,12,2095,test
23921,4,3915,test
107098,22,2666,test
21317,4,1311,test
118142,24,3694,test
84632,18,209,test
143295,30,2026,test
26167,5,1150,test
58909,12,1220,test
33423,6,3405,test
68070,14,360,test
63554,13,852,test
52818,11,131,test
17750,3,2744,test
131382,28,131,test
167,0,167,test
70425,14,2715,test
110678,23,1239,test
42323,8,2295,test
95100,20,673,test
154130,32,2859,test
51796,10,4111,test
5407,1,405,test
78170,16,449,test
25339,5,322,test
33646,6,3628,test
105589,22,1157,test
144332,30,3063,test
116733,24,2285,test
125139,26,686,test
83694,17,964,test
122710,25,3261,test
9641,1,4639,test
38842,7,3823,test
40530,8,502,test
108908,22,4476,test
54163,11,1476,test
155715,32,4444,test
42237,8,2209,test
81070,16,3349,test
88508,18,4085,test
148711,31,2441,test
127017,27,767,test
34533,6,4515,test
88630,18,4207,test
162982,34,1702,test
75255,15,2534,test
101992,21,2561,test
54109,11,1422,test
7704,1,2702,test
132468,28,1217,test
112253,23,2814,test
81981,16,4260,test
54781,11,2094,test
98006,20,3579,test
105881,22,1449,test
112327,23,2888,test
80863,16,3142,test
62083,12,4394,test
116736,24,2288,test
146235,30,4966,test
19643,3,4637,test
153925,32,2654,test
120563,25,1114,test
25591,5,574,test
137678,29,1425,test
65674,13,2972,test
95124,20,697,test
49603,10,1918,test
10412,2,406,test
7592,1,2590,test
36067,7,1048,test
97272,20,2845,test
98051,20,3624,test
149973,31,3703,test
54535,11,1848,test
88513,18,4090,test
117399,24,2951,test
33630,6,3612,test
158,0,158,test
2887,0,2887,test
60760,12,3071,test
51165,10,3480,test
28111,5,3094,test
57861,12,172,test
13803,2,3797,test
70845,14,3135,test
61944,12,4255,test
26174,5,1157,test
13802,2,3796,test
161309,34,29,test
157698,33,1426,test
147116,31,846,test
29826,5,4809,test
76155,15,3434,test
152577,32,1306,test
125679,26,1226,test
33855,6,3837,test
132408,28,1157,test
11676,2,1670,test
97553,20,3126,test
32713,6,2695,test
99692,21,261,test
111949,23,2510,test
79498,16,1777,test
5813,1,811,test
50398,10,2713,test
62989,13,287,test
40708,8,680,test
3159,0,3159,test
161304,34,24,test
61180,12,3491,test
108990,22,4558,test
163834,34,2554,test
41016,8,988,test
28584,5,3567,test
108515,22,4083,test
163831,34,2551,test
13702,2,3696,test
87891,18,3468,test
53044,11,357,test
54778,11,2091,test
108784,22,4352,test
9887,1,4885,test
81678,16,3957,test
71487,14,3777,test
29027,5,4010,test
122365,25,2916,test
141000,29,4747,test
92148,19,2721,test
52436,10,4751,test
158860,33,2588,test
154687,32,3416,test
46705,9,4033,test
116152,24,1704,test
43514,9,842,test
102976,21,3545,test
52381,10,4696,test
46194,9,3522,test
163401,34,2121,test
57834,12,145,test
76782,15,4061,test
54543,11,1856,test
109378,22,4946,test
109327,22,4895,test
45893,9,3221,test
75644,15,2923,test
22434,4,2428,test
132083,28,832,test
50859,10,3174,test
11914,2,1908,test
119806,25,357,test
47078,9,4406,test
108779,22,4347,test
130672,27,4422,test
155763,32,4492,test
102610,21,3179,test
83248,17,518,test
108509,22,4077,test
149515,31,3245,test
101976,21,2545,test
95563,20,1136,test
53986,11,1299,test
33657,6,3639,test
83738,17,1008,test
112294,23,2855,test
70526,14,2816,test
55862,11,3175,test
31325,6,1307,test
17403,3,2397,test
60748,12,3059,test
28150,5,3133,test
43772,9,1100,test
19994,3,4988,test
126121,26,1668,test
55528,11,2841,test
156582,33,310,test
151487,32,216,test
95530,20,1103,test
35679,7,660,test
77903,16,182,test
148368,31,2098,test
128074,27,1824,test
57793,12,104,test
5730,1,728,test
82917,17,187,test
95928,20,1501,test
121964,25,2515,test
89662,19,235,test
53699,11,1012,test
143106,30,1837,test
114076,23,4637,test
10246,2,240,test
39957,7,4938,test
6630,1,1628,test
72575,14,4865,test
130821,27,4571,test
58693,12,1004,test
59986,12,2297,test
16172,3,1166,test
145520,30,4251,test
119482,25,33,test
163558,34,2278,test
6656,1,1654,test
104945,22,513,test
90994,19,1567,test
159754,33,3482,test
45305,9,2633,test
147954,31,1684,test
29852,5,4835,test
40304,8,276,test
97402,20,2975,test
81875,16,4154,test
75879,15,3158,test
39861,7,4842,test
112220,23,2781,test
61182,12,3493,test
92349,19,2922,test
43775,9,1103,test
69914,14,2204,test
134847,28,3596,test
83081,17,351,test
43175,9,503,test
159875,33,3603,test
13226,2,3220,test
15764,3,758,test
108506,22,4074,test
103364,21,3933,test
6223,1,1221,test
7314,1,2312,test
14097,2,4091,test
109522,23,83,test
147900,31,1630,test
47080,9,4408,test
41226,8,1198,test
32567,6,2549,test
124554,26,101,test
125762,26,1309,test
118184,24,3736,test
155251,32,3980,test
9824,1,4822,test
32573,6,2555,test
144032,30,2763,test
83045,17,315,test
71656,14,3946,test
19992,3,4986,test
551,0,551,test
66629,13,3927,test
56608,11,3921,test
98642,20,4215,test
102892,21,3461,test
56096,11,3409,test
132178,28,927,test
141603,30,334,test
968,0,968,test
112227,23,2788,test
70112,14,2402,test
163008,34,1728,test
108569,22,4137,test
119155,24,4707,test
148700,31,2430,test
22318,4,2312,test
29536,5,4519,test
151494,32,223,test
65107,13,2405,test
163560,34,2280,test
132472,28,1221,test
17183,3,2177,test
61721,12,4032,test
81063,16,3342,test
42263,8,2235,test
12549,2,2543,test
3265,0,3265,test
123879,25,4430,test
141708,30,439,test
97255,20,2828,test
14315,2,4309,test
46839,9,4167,test
96726,20,2299,test
124418,25,4969,test
116666,24,2218,test
53043,11,356,test
157708,33,1436,test
83695,17,965,test
74647,15,1926,test
38909,7,3890,test
9642,1,4640,test
37406,7,2387,test
102972,21,3541,test
12813,2,2807,test
35032,7,13,test
92447,19,3020,test
80524,16,2803,test
41215,8,1187,test
25970,5,953,test
65020,13,2318,test
86833,18,2410,test
22769,4,2763,test
162153,34,873,test
145326,30,4057,test
163741,34,2461,test
69918,14,2208,test
41099,8,1071,test
15126,3,120,test
83746,17,1016,test
117529,24,3081,test
132762,28,1511,test
78299,16,578,test
105698,22,1266,test
135526,28,4275,test
56451,11,3764,test
112444,23,3005,test
125868,26,1415,test
10220,2,214,test
34720,6,4702,test
101693,21,2262,test
38840,7,3821,test
124406,25,4957,test
41349,8,1321,test
21316,4,1310,test
96098,20,1671,test
108007,22,3575,test
5405,1,403,test
101695,21,2264,test
160592,33,4320,test
106209,22,1777,test
9822,1,4820,test
82328,16,4607,test
64213,13,1511,test
119701,25,252,test
93256,19,3829,test
79088,16,1367,test
127869,27,1619,test
68790,14,1080,test
57678,11,4991,test
23923,4,3917,test
96092,20,1665,test
25474,5,457,test
10943,2,937,test
82821,17,91,test
47599,9,4927,test
123494,25,4045,test
42354,8,2326,test
135271,28,4020,test
13939,2,3933,test
46946,9,4274,test
68349,14,639,test
113667,23,4228,test
52333,10,4648,test
100232,21,801,test
151731,32,460,test
90808,19,1381,test
117945,24,3497,test
88206,18,3783,test
121486,25,2037,test
126458,27,208,test
58097,12,408,test
76774,15,4053,test
11264,2,1258,test
5469,1,467,test
17755,3,2749,test
92146,19,2719,test
85702,18,1279,test
56364,11,3677,test
73761,15,1040,test
114990,24,542,test
13219,2,3213,test
161595,34,315,test
97275,20,2848,test
65418,13,2716,test
30376,6,358,test
148956,31,2686,test
26251,5,1234,test
152427,32,1156,test
34217,6,4199,test
50312,10,2627,test
24014,4,4008,test
83754,17,1024,test
119290,24,4842,test
105239,22,807,test
6,0,6,test
138436,29,2183,test
130212,27,3962,test
142186,30,917,test
20032,4,26,test
159763,33,3491,test
15697,3,691,test
35342,7,323,test
118287,24,3839,test
14313,2,4307,test
33628,6,3610,test
113725,23,4286,test
84158,17,1428,test
1503,0,1503,test
162396,34,1116,test
81055,16,3334,test
84569,18,146,test
102968,21,3537,test
72574,14,4864,test
108991,22,4559,test
80579,16,2858,test
109503,23,64,test
60752,12,3063,test
43696,9,1024,test
56233,11,3546,test
20721,4,715,test
147785,31,1515,test
50240,10,2555,test
122724,25,3275,test
153441,32,2170,test
133142,28,1891,test
122718,25,3269,test
54825,11,2138,test
116667,24,2219,test
99330,20,4903,test
31979,6,1961,test
118905,24,4457,test
133043,28,1792,test
25480,5,463,test
22030,4,2024,test
48831,10,1146,test
83733,17,1003,test
17396,3,2390,test
75510,15,2789,test
132166,28,915,test
59780,12,2091,test
43475,9,803,test
57872,12,183,test
53592,11,905,test
102309,21,2878,test
50888,10,3203,test
125837,26,1384,test
54764,11,2077,test
29814,5,4797,test
97261,20,2834,test
672,0,672,test
12639,2,2633,test
118402,24,3954,test
88537,18,4114,test
31893,6,1875,test
59086,12,1397,test
119750,25,301,test
45890,9,3218,test
42267,8,2239,test
35350,7,331,test
154123,32,2852,test
64327,13,1625,test
107086,22,2654,test
21355,4,1349,test
81499,16,3778,test
61948,12,4259,test
11075,2,1069,test
51973,10,4288,test
37650,7,2631,test
959,0,959,test
1511,0,1511,test
8626,1,3624,test
68280,14,570,test
105307,22,875,test
17180,3,2174,test
111207,23,1768,test
27376,5,2359,test
36336,7,1317,test
30326,6,308,test
77281,15,4560,test
155677,32,4406,test
126555,27,305,test
3541,0,3541,test
106852,22,2420,test
116920,24,2472,test
139605,29,3352,test
119887,25,438,test
45684,9,3012,test
95208,20,781,test
138276,29,2023,test
75131,15,2410,test
69099,14,1389,test
136186,28,4935,test
30374,6,356,test
102620,21,3189,test
43894,9,1222,test
153306,32,2035,test
67027,13,4325,test
62828,13,126,test
154713,32,3442,test
46502,9,3830,test
106976,22,2544,test
19622,3,4616,test
136656,29,403,test
118008,24,3560,test
23959,4,3953,test
158407,33,2135,test
132777,28,1526,test
157699,33,1427,test
60746,12,3057,test
108997,22,4565,test
145331,30,4062,test
148699,31,2429,test
157651,33,1379,test
45707,9,3035,test
79423,16,1702,test
84808,18,385,test
105511,22,1079,test
156733,33,461,test
59619,12,1930,test
144330,30,3061,test
108907,22,4475,test
83040,17,310,test
120667,25,1218,test
164539,34,3259,test
163738,34,2458,test
105879,22,1447,test
84627,18,204,test
5403,1,401,test
102327,21,2896,test
69385,14,1675,test
162372,34,1092,test
4687,0,4687,test
90644,19,1217,test
111748,23,2309,test
22320,4,2314,test
104947,22,515,test
40501,8,473,test
28941,5,3924,test
137290,29,1037,test
85770,18,1347,test
97178,20,2751,test
159294,33,3022,test
76766,15,4045,test
29724,5,4707,test
97171,20,2744,test
8507,1,3505,test
44940,9,2268,test
20995,4,989,test
48536,10,851,test
42321,8,2293,test
136087,28,4836,test
111739,23,2300,test
34668,6,4650,test
72461,14,4751,test
65275,13,2573,test
146386,31,116,test
39144,7,4125,test
97891,20,3464,test
126454,27,204,test
153998,32,2727,test
16209,3,1203,test
5416,1,414,test
95125,20,698,test
92153,19,2726,test
112306,23,2867,test
142004,30,735,test
75218,15,2497,test
134850,28,3599,test
28943,5,3926,test
92136,19,2709,test
23962,4,3956,test
95030,20,603,test
20279,4,273,test
156859,33,587,test
98677,20,4250,test
26757,5,1740,test
162358,34,1078,test
109511,23,72,test
8508,1,3506,test
93818,19,4391,test
38406,7,3387,test
5080,1,78,test
49837,10,2152,test
153921,32,2650,test
76747,15,4026,test
150215,31,3945,test
22319,4,2313,test
18764,3,3758,test
8078,1,3076,test
79113,16,1392,test
13714,2,3708,test
155222,32,3951,test
52432,10,4747,test
162725,34,1445,test
108773,22,4341,test
133283,28,2032,test
60277,12,2588,test
36717,7,1698,test
21226,4,1220,test
102996,21,3565,test
65019,13,2317,test
28797,5,3780,test
121696,25,2247,test
14766,2,4760,test
126553,27,303,test
95027,20,600,test
46855,9,4183,test
88212,18,3789,test
130673,27,4423,test
155719,32,4448,test
118181,24,3733,test
104950,22,518,test
98940,20,4513,test
124417,25,4968,test
33105,6,3087,test
159804,33,3532,test
105410,22,978,test
150321,31,4051,test
67325,13,4623,test
70338,14,2628,test
84968,18,545,test
102982,21,3551,test
133398,28,2147,test
62192,12,4503,test
56271,11,3584,test
1420,0,1420,test
28315,5,3298,test
101700,21,2269,test
36354,7,1335,test
115355,24,907,test
64155,13,1453,test
97376,20,2949,test
158772,33,2500,test
79426,16,1705,test
20044,4,38,test
70653,14,2943,test
119253,24,4805,test
121623,25,2174,test
149110,31,2840,test
81407,16,3686,test
60689,12,3000,test
98056,20,3629,test
134116,28,2865,test
54803,11,2116,test
72567,14,4857,test
42282,8,2254,test
74792,15,2071,test
57541,11,4854,test
97557,20,3130,test
2129,0,2129,test
77291,15,4570,test
17993,3,2987,test
74050,15,1329,test
88205,18,3782,test
57926,12,237,test
137838,29,1585,test
101991,21,2560,test
80894,16,3173,test
127068,27,818,test
67414,13,4712,test
66517,13,3815,test
3196,0,3196,test
77625,15,4904,test
46476,9,3804,test
162812,34,1532,test
111956,23,2517,test
105877,22,1445,test
60972,12,3283,test
5814,1,812,test
50151,10,2466,test
143500,30,2231,test
4433,0,4433,test
17184,3,2178,test
2967,0,2967,test
56274,11,3587,test
76047,15,3326,test
71809,14,4099,test
115340,24,892,test
101636,21,2205,test
28650,5,3633,test
34824,6,4806,test
155761,32,4490,test
58597,12,908,test
53603,11,916,test
52775,11,88,test
95926,20,1499,test
99168,20,4741,test
11257,2,1251,test
43340,9,668,test
69484,14,1774,test
39689,7,4670,test
12836,2,2830,test
155117,32,3846,test
79964,16,2243,test
139038,29,2785,test
46837,9,4165,test
68821,14,1111,test
85588,18,1165,test
117637,24,3189,test
147097,31,827,test
17022,3,2016,test
23449,4,3443,test
22604,4,2598,test
132467,28,1216,test
27881,5,2864,test
3727,0,3727,test
54162,11,1475,test
88675,18,4252,test
42107,8,2079,test
158398,33,2126,test
42045,8,2017,test
31842,6,1824,test
86012,18,1589,test
58320,12,631,test
156579,33,307,test
99048,20,4621,test
116718,24,2270,test
36004,7,985,test
28587,5,3570,test
31301,6,1283,test
83039,17,309,test
69834,14,2124,test
90493,19,1066,test
58094,12,405,test
6975,1,1973,test
150583,31,4313,test
79147,16,1426,test
101903,21,2472,test
78757,16,1036,test
109790,23,351,test
105694,22,1262,test
26452,5,1435,test
98911,20,4484,test
48642,10,957,test
14173,2,4167,test
86518,18,2095,test
133688,28,2437,test
66075,13,3373,test
108233,22,3801,test
15153,3,147,test
117392,24,2944,test
99986,21,555,test
69365,14,1655,test
132402,28,1151,test
23572,4,3566,test
149506,31,3236,test
133016,28,1765,test
20339,4,333,test
146272,31,2,test
19979,3,4973,test
141019,29,4766,test
86579,18,2156,test
47917,10,232,test
58974,12,1285,test
25867,5,850,test
38408,7,3389,test
133676,28,2425,test
154129,32,2858,test
90336,19,909,test
116558,24,2110,test
46842,9,4170,test
72465,14,4755,test
20334,4,328,test
163184,34,1904,test
132026,28,775,test
100023,21,592,test
101995,21,2564,test
56137,11,3450,test
48523,10,838,test
149273,31,3003,test
88979,18,4556,test
92740,19,3313,test
154003,32,2732,test
102579,21,3148,test
159676,33,3404,test
34685,6,4667,test
135998,28,4747,test
129419,27,3169,test
81992,16,4271,test
96959,20,2532,test
65111,13,2409,test
158588,33,2316,test
102590,21,3159,test
64669,13,1967,test
67929,14,219,test
152762,32,1491,test
153121,32,1850,test
107754,22,3322,test
36089,7,1070,test
60542,12,2853,test
51680,10,3995,test
143456,30,2187,test
126552,27,302,test
24096,4,4090,test
159297,33,3025,test
28795,5,3778,test
151933,32,662,test
113112,23,3673,test
36009,7,990,test
97707,20,3280,test
62752,13,50,test
126387,27,137,test
109519,23,80,test
62197,12,4508,test
147899,31,1629,test
3460,0,3460,test
63148,13,446,test
18258,3,3252,test
105488,22,1056,test
158777,33,2505,test
21424,4,1418,test
60844,12,3155,test
48286,10,601,test
60966,12,3277,test
99415,20,4988,test
32724,6,2706,test
99689,21,258,test
8624,1,3622,test
10729,2,723,test
98915,20,4488,test
136991,29,738,test
36126,7,1107,test
81339,16,3618,test
45685,9,3013,test
4320,0,4320,test
10424,2,418,test
96732,20,2305,test
75506,15,2785,test
103852,21,4421,test
83042,17,312,test
3543,0,3543,test
34543,6,4525,test
52421,10,4736,test
164655,34,3375,test
33150,6,3132,test
163836,34,2556,test
79150,16,1429,test
150573,31,4303,test
79071,16,1350,test
113509,23,4070,test
85033,18,610,test
34845,6,4827,test
82600,16,4879,test
90754,19,1327,test
30041,6,23,test
82296,16,4575,test
81174,16,3453,test
148977,31,2707,test
105309,22,877,test
107401,22,2969,test
160515,33,4243,test
70631,14,2921,test
162020,34,740,test
74741,15,2020,test
85595,18,1172,test
97270,20,2843,test
163293,34,2013,test
20335,4,329,test
29821,5,4804,test
46852,9,4180,test
79291,16,1570,test
101797,21,2366,test
9370,1,4368,test
85136,18,713,test
40825,8,797,test
58618,12,929,test
38615,7,3596,test
23438,4,3432,test
70421,14,2711,test
92324,19,2897,test
13097,2,3091,test
22028,4,2022,test
20489,4,483,test
60670,12,2981,test
8241,1,3239,test
10418,2,412,test
20274,4,268,test
14176,2,4170,test
61503,12,3814,test
65242,13,2540,test
53125,11,438,test
109505,23,66,test
13255,2,3249,test
44905,9,2233,test
105599,22,1167,test
150243,31,3973,test
29806,5,4789,test
132938,28,1687,test
57775,12,86,test
54813,11,2126,test
84154,17,1424,test
101083,21,1652,test
22479,4,2473,test
159953,33,3681,test
91937,19,2510,test
31320,6,1302,test
124313,25,4864,test
149781,31,3511,test
85242,18,819,test
31160,6,1142,test
144229,30,2960,test
56768,11,4081,test
144145,30,2876,test
58639,12,950,test
26788,5,1771,test
133834,28,2583,test
54960,11,2273,test
73607,15,886,test
91297,19,1870,test
71084,14,3374,test
158446,33,2174,test
96085,20,1658,test
58329,12,640,test
55142,11,2455,test
17401,3,2395,test
119340,24,4892,test
135996,28,4745,test
148705,31,2435,test
134688,28,3437,test
103682,21,4251,test
59772,12,2083,test
26166,5,1149,test
119706,25,257,test
78961,16,1240,test
47601,9,4929,test
121030,25,1581,test
133150,28,1899,test
5015,1,13,test
84623,18,200,test
154202,32,2931,test
119295,24,4847,test
48764,10,1079,test
60362,12,2673,test
44533,9,1861,test
3457,0,3457,test
88944,18,4521,test
155010,32,3739,test
72865,15,144,test
59158,12,1469,test
93763,19,4336,test
28439,5,3422,test
99416,20,4989,test
40821,8,793,test
146182,30,4913,test
122734,25,3285,test
49061,10,1376,test
42352,8,2324,test
25477,5,460,test
88856,18,4433,test
124516,26,63,test
8623,1,3621,test
102983,21,3552,test
105185,22,753,test
83735,17,1005,test
95210,20,783,test
119886,25,437,test
86569,18,2146,test
99109,20,4682,test
149274,31,3004,test
21313,4,1307,test
28720,5,3703,test
154637,32,3366,test
5071,1,69,test
74565,15,1844,test
12605,2,2599,test
20283,4,277,test
26168,5,1151,test
75250,15,2529,test
144141,30,2872,test
2366,0,2366,test
76769,15,4048,test
109366,22,4934,test
136286,29,33,test
29722,5,4705,test
94007,19,4580,test
77285,15,4564,test
43345,9,673,test
17257,3,2251,test
22762,4,2756,test
82297,16,4576,test
75683,15,2962,test
51683,10,3998,test
72464,14,4754,test
138506,29,2253,test
95931,20,1504,test
81990,16,4269,test
96540,20,2113,test
85347,18,924,test
118286,24,3838,test
33629,6,3611,test
6976,1,1974,test
18070,3,3064,test
17104,3,2098,test
8625,1,3623,test
25280,5,263,test
125759,26,1306,test
132761,28,1510,test
136084,28,4833,test
163006,34,1726,test
138420,29,2167,test
146137,30,4868,test
13704,2,3698,test
9143,1,4141,test
91941,19,2514,test
66359,13,3657,test
109500,23,61,test
102643,21,3212,test
17324,3,2318,test
55044,11,2357,test
60688,12,2999,test
118145,24,3697,test
164497,34,3217,test
56361,11,3674,test
12538,2,2532,test
31107,6,1089,test
135273,28,4022,test
26205,5,1188,test
163400,34,2120,test
7615,1,2613,test
152022,32,751,test
159298,33,3026,test
132605,28,1354,test
1502,0,1502,test
163013,34,1733,test
99050,20,4623,test
120425,25,976,test
52140,10,4455,test
74058,15,1337,test
89893,19,466,test
136312,29,59,test
144143,30,2874,test
65180,13,2478,test
113726,23,4287,test
150319,31,4049,test
60762,12,3073,test
119704,25,255,test
23452,4,3446,test
98684,20,4257,test
75617,15,2896,test
74062,15,1341,test
127143,27,893,test
160065,33,3793,test
48207,10,522,test
109639,23,200,test
118302,24,3854,test
57924,12,235,test
40494,8,466,test
145235,30,3966,test
28142,5,3125,test
102974,21,3543,test
133686,28,2435,test
66021,13,3319,test
96727,20,2300,test
34852,6,4834,test
112297,23,2858,test
163180,34,1900,test
56273,11,3586,test
8511,1,3509,test
36129,7,1110,test
151221,31,4951,test
125763,26,1310,test
77358,15,4637,test
146183,30,4914,test
132132,28,881,test
17028,3,2022,test
99134,20,4707,test
59617,12,1928,test
163777,34,2497,test
87539,18,3116,test
32870,6,2852,test
143775,30,2506,test
3861,0,3861,test
147110,31,840,test
161594,34,314,test
157696,33,1424,test
65668,13,2966,test
33474,6,3456,test
87817,18,3394,test
134634,28,3383,test
92282,19,2855,test
105737,22,1305,test
40730,8,702,test
106073,22,1641,test
139660,29,3407,test
145990,30,4721,test
158765,33,2493,test
66633,13,3931,test
19792,3,4786,test
154744,32,3473,test
142550,30,1281,test
76007,15,3286,test
87993,18,3570,test
114791,24,343,test
152761,32,1490,test
27866,5,2849,test
66844,13,4142,test
48900,10,1215,test
64204,13,1502,test
57878,12,189,test
23096,4,3090,test
127204,27,954,test
77368,15,4647,test
46835,9,4163,test
26282,5,1265,test
5811,1,809,test
112095,23,2656,test
105592,22,1160,test
7688,1,2686,test
2892,0,2892,test
137279,29,1026,test
93565,19,4138,test
150636,31,4366,test
143219,30,1950,test
124186,25,4737,test
75640,15,2919,test
38324,7,3305,test
137141,29,888,test
159540,33,3268,test
154697,32,3426,test
93817,19,4390,test
14877,2,4871,test
43507,9,835,test
18995,3,3989,test
159120,33,2848,test
108775,22,4343,test
87579,18,3156,test
49141,10,1456,test
106072,22,1640,test
66628,13,3926,test
608,0,608,test
127155,27,905,test
80443,16,2722,test
6644,1,1642,test
34040,6,4022,test
27519,5,2502,test
56862,11,4175,test
12030,2,2024,test
9726,1,4724,test
49062,10,1377,test
52392,10,4707,test
133841,28,2590,test
87814,18,3391,test
109432,22,5000,test
102988,21,3557,test
46846,9,4174,test
114078,23,4639,test
46504,9,3832,test
42325,8,2297,test
25453,5,436,test
47015,9,4343,test
15130,3,124,test
159954,33,3682,test
118405,24,3957,test
36515,7,1496,test
118007,24,3559,test
16204,3,1198,test
122722,25,3273,test
9911,1,4909,test
116665,24,2217,test
29389,5,4372,test
39188,7,4169,test
76126,15,3405,test
36128,7,1109,test
47066,9,4394,test
75347,15,2626,test
85385,18,962,test
127691,27,1441,test
69910,14,2200,test
107085,22,2653,test
81816,16,4095,test
97221,20,2794,test
121872,25,2423,test
33102,6,3084,test
106945,22,2513,test
133035,28,1784,test
717,0,717,test
113514,23,4075,test
109428,22,4996,test
33103,6,3085,test
70133,14,2423,test
79085,16,1364,test
142798,30,1529,test
40054,8,26,test
12728,2,2722,test
55141,11,2454,test
50301,10,2616,test
77287,15,4566,test
1825,0,1825,test
56232,11,3545,test
80081,16,2360,test
