global_row,shard_id,local_row,split
97708,20,3281,test
63158,13,456,test
95921,20,1494,test
144881,30,3612,test
9817,1,4815,test
42534,8,2506,test
78964,16,1243,test
108941,22,4509,test
134115,28,2864,test
34597,6,4579,test
6345,1,1343,test
44942,9,2270,test
29553,5,4536,test
96094,20,1667,test
13917,2,3911,test
82599,16,4878,test
66412,13,3710,test
59984,12,2295,test
43511,9,839,test
147953,31,1683,test
6767,1,1765,test
98573,20,4146,test
115119,24,671,test
13798,2,3792,test
99902,21,471,test
124307,25,4858,test
25776,5,759,test
119882,25,433,test
83041,17,311,test
104907,22,475,test
150237,31,3967,test
69832,14,2122,test
44908,9,2236,test
5812,1,810,test
28721,5,3704,test
105230,22,798,test
125865,26,1412,test
33660,6,3642,test
30378,6,360,test
3680,0,3680,test
33162,6,3144,test
76768,15,4047,test
116905,24,2457,test
121031,25,1582,test
107398,22,2966,test
56730,11,4043,test
2476,0,2476,test
138422,29,2169,test
50604,10,2919,test
49770,10,2085,test
36520,7,1501,test
49066,10,1381,test
144343,30,3074,test
134426,28,3175,test
82614,16,4893,test
91936,19,2509,test
34527,6,4509,test
91442,19,2015,test
73759,15,1038,test
86673,18,2250,test
63389,13,687,test
121485,25,2036,test
146604,31,334,test
6550,1,1548,test
38766,7,3747,test
150205,31,3935,test
98596,20,4169,test
18993,3,3987,test
69367,14,1657,test
49042,10,1357,test
82433,16,4712,test
35865,7,846,test
114082,23,4643,test
110637,23,1198,test
152269,32,998,test
100388,21,957,test
49438,10,1753,test
138505,29,2252,test
145180,30,3911,test
107756,22,3324,test
40250,8,222,test
105587,22,1155,test
3733,0,3733,test
42239,8,2211,test
151482,32,211,test
159295,33,3023,test
155888,32,4617,test
99144,20,4717,test
51209,10,3524,test
139476,29,3223,test
133395,28,2144,test
81983,16,4262,test
41573,8,1545,test
81490,16,3769,test
135524,28,4273,test
27520,5,2503,test
18619,3,3613,test
55147,11,2460,test
48059,10,374,test
127138,27,888,test
11932,2,1926,test
118297,24,3849,test
121835,25,2386,test
103888,21,4457,test
17023,3,2017,test
96961,20,2534,test
10935,2,929,test
61823,12,4134,test
59608,12,1919,test
75724,15,3003,test
107912,22,3480,test
97240,20,2813,test
85166,18,743,test
129010,27,2760,test
108993,22,4561,test
163751,34,2471,test
53420,11,733,test
2390,0,2390,test
120666,25,1217,test
91396,19,1969,test
29069,5,4052,test
63894,13,1192,test
135781,28,4530,test
160326,33,4054,test
16173,3,1167,test
49067,10,1382,test
134113,28,2862,test
41498,8,1470,test
5817,1,815,test
62754,13,52,test
54069,11,1382,test
23378,4,3372,test
66788,13,4086,test
6554,1,1552,test
118490,24,4042,test
103369,21,3938,test
153440,32,2169,test
143218,30,1949,test
58278,12,589,test
114974,24,526,test
116919,24,2471,test
96957,20,2530,test
56234,11,3547,test
105041,22,609,test
152925,32,1654,test
127857,27,1607,test
56340,11,3653,test
68761,14,1051,test
19799,3,4793,test
103273,21,3842,test
52386,10,4701,test
50059,10,2374,test
92718,19,3291,test
84111,17,1381,test
122541,25,3092,test
85425,18,1002,test
138332,29,2079,test
67564,13,4862,test
155891,32,4620,test
34191,6,4173,test
122887,25,3438,test
80082,16,2361,test
90328,19,901,test
52779,11,92,test
10244,2,238,test
78831,16,1110,test
33107,6,3089,test
41188,8,1160,test
37398,7,2379,test
40050,8,22,test
150136,31,3866,test
97556,20,3129,test
61947,12,4258,test
147946,31,1676,test
113511,23,4072,test
17146,3,2140,test
99047,20,4620,test
142727,30,1458,test
128163,27,1913,test
2653,0,2653,test
35999,7,980,test
9664,1,4662,test
156072,32,4801,test
71571,14,3861,test
144140,30,2871,test
140185,29,3932,test
35676,7,657,test
158764,33,2492,test
179,0,179,test
58679,12,990,test
61168,12,3479,test
53702,11,1015,test
61092,12,3403,test
68640,14,930,test
109328,22,4896,test
78548,16,827,test
74271,15,1550,test
108915,22,4483,test
81176,16,3455,test
97835,20,3408,test
29265,5,4248,test
95525,20,1098,test
107091,22,2659,test
40735,8,707,test
144891,30,3622,test
79293,16,1572,test
33155,6,3137,test
42032,8,2004,test
31458,6,1440,test
138329,29,2076,test
17753,3,2747,test
31299,6,1281,test
117744,24,3296,test
127093,27,843,test
127154,27,904,test
45686,9,3014,test
159807,33,3535,test
115076,24,628,test
81933,16,4212,test
136088,28,4837,test
145274,30,4005,test
74737,15,2016,test
147892,31,1622,test
112235,23,2796,test
85701,18,1278,test
109375,22,4943,test
96810,20,2383,test
53421,11,734,test
119877,25,428,test
93546,19,4119,test
135786,28,4535,test
39656,7,4637,test
50672,10,2987,test
89855,19,428,test
100391,21,960,test
85035,18,612,test
58602,12,913,test
115342,24,894,test
34714,6,4696,test
55517,11,2830,test
54633,11,1946,test
136858,29,605,test
104831,22,399,test
57781,12,92,test
148503,31,2233,test
13488,2,3482,test
114956,24,508,test
85699,18,1276,test
145177,30,3908,test
134869,28,3618,test
13609,2,3603,test
23360,4,3354,test
5732,1,730,test
60969,12,3280,test
94564,20,137,test
31796,6,1778,test
14964,2,4958,test
1017,0,1017,test
120665,25,1216,test
84942,18,519,test
40712,8,684,test
137681,29,1428,test
77142,15,4421,test
56462,11,3775,test
74788,15,2067,test
12482,2,2476,test
145439,30,4170,test
53594,11,907,test
541,0,541,test
83170,17,440,test
162017,34,737,test
27863,5,2846,test
102592,21,3161,test
141563,30,294,test
84091,17,1361,test
116147,24,1699,test
25493,5,476,test
76993,15,4272,test
58912,12,1223,test
3390,0,3390,test
110222,23,783,test
88941,18,4518,test
19530,3,4524,test
40529,8,501,test
90296,19,869,test
35045,7,26,test
135519,28,4268,test
105504,22,1072,test
2,0,2,test
121801,25,2352,test
34708,6,4690,test
58239,12,550,test
106212,22,1780,test
104517,22,85,test
50399,10,2714,test
157348,33,1076,test
87997,18,3574,test
34681,6,4663,test
48645,10,960,test
42261,8,2233,test
152578,32,1307,test
59770,12,2081,test
58154,12,465,test
117435,24,2987,test
62750,13,48,test
66733,13,4031,test
145229,30,3960,test
73201,15,480,test
113756,23,4317,test
64490,13,1788,test
19998,3,4992,test
197,0,197,test
18596,3,3590,test
70128,14,2418,test
63255,13,553,test
126113,26,1660,test
23924,4,3918,test
73809,15,1088,test
85410,18,987,test
57768,12,79,test
125685,26,1232,test
115470,24,1022,test
31839,6,1821,test
74769,15,2048,test
21227,4,1221,test
20284,4,278,test
33146,6,3128,test
84218,17,1488,test
57168,11,4481,test
40253,8,225,test
8629,1,3627,test
82465,16,4744,test
138512,29,2259,test
69045,14,1335,test
135440,28,4189,test
121487,25,2038,test
82938,17,208,test
69921,14,2211,test
93498,19,4071,test
115332,24,884,test
71198,14,3488,test
130066,27,3816,test
108318,22,3886,test
42283,8,2255,test
108992,22,4560,test
57707,12,18,test
7319,1,2317,test
1829,0,1829,test
51678,10,3993,test
142767,30,1498,test
97271,20,2844,test
54166,11,1479,test
123490,25,4041,test
87998,18,3575,test
114022,23,4583,test
64049,13,1347,test
54637,11,1950,test
13944,2,3938,test
71659,14,3949,test
60845,12,3156,test
112322,23,2883,test
110499,23,1060,test
88755,18,4332,test
46833,9,4161,test
70397,14,2687,test
4787,0,4787,test
163968,34,2688,test
157347,33,1075,test
64492,13,1790,test
63552,13,850,test
11875,2,1869,test
86513,18,2090,test
35866,7,847,test
12632,2,2626,test
38043,7,3024,test
50885,10,3200,test
57931,12,242,test
110838,23,1399,test
26034,5,1017,test
18079,3,3073,test
122268,25,2819,test
4790,0,4790,test
87067,18,2644,test
37646,7,2627,test
127043,27,793,test
42260,8,2232,test
98714,20,4287,test
18260,3,3254,test
116153,24,1705,test
124181,25,4732,test
81928,16,4207,test
56987,11,4300,test
54760,11,2073,test
14763,2,4757,test
113027,23,3588,test
50880,10,3195,test
133022,28,1771,test
60859,12,3170,test
148356,31,2086,test
72565,14,4855,test
125876,26,1423,test
32861,6,2843,test
76030,15,3309,test
61171,12,3482,test
115255,24,807,test
17363,3,2357,test
130674,27,4424,test
135435,28,4184,test
142539,30,1270,test
2767,0,2767,test
124730,26,277,test
22734,4,2728,test
142552,30,1283,test
81438,16,3717,test
92417,19,2990,test
64210,13,1508,test
97787,20,3360,test
12822,2,2816,test
96722,20,2295,test
31978,6,1960,test
31454,6,1436,test
105907,22,1475,test
97747,20,3320,test
116952,24,2504,test
117394,24,2946,test
5472,1,470,test
102642,21,3211,test
49035,10,1350,test
140877,29,4624,test
30687,6,669,test
25341,5,324,test
13942,2,3936,test
47060,9,4388,test
19894,3,4888,test
116906,24,2458,test
146236,30,4967,test
149976,31,3706,test
119051,24,4603,test
30332,6,314,test
136574,29,321,test
112222,23,2783,test
36521,7,1502,test
87889,18,3466,test
143101,30,1832,test
33651,6,3633,test
64446,13,1744,test
52892,11,205,test
136484,29,231,test
126444,27,194,test
56986,11,4299,test
92831,19,3404,test
43689,9,1017,test
77359,15,4638,test
78339,16,618,test
7310,1,2308,test
13224,2,3218,test
102640,21,3209,test
20620,4,614,test
116730,24,2282,test
68638,14,928,test
84749,18,326,test
111388,23,1949,test
152479,32,1208,test
97266,20,2839,test
13060,2,3054,test
84965,18,542,test
60299,12,2610,test
32069,6,2051,test
43778,9,1106,test
85416,18,993,test
13146,2,3140,test
78835,16,1114,test
94003,19,4576,test
42111,8,2083,test
50403,10,2718,test
124514,26,61,test
3737,0,3737,test
46710,9,4038,test
99345,20,4918,test
114180,23,4741,test
34866,6,4848,test
81103,16,3382,test
6487,1,1485,test
81180,16,3459,test
89669,19,242,test
35060,7,41,test
65246,13,2544,test
72859,15,138,test
37149,7,2130,test
11337,2,1331,test
141013,29,4760,test
142611,30,1342,test
33682,6,3664,test
109436,22,5004,test
90324,19,897,test
9367,1,4365,test
138504,29,2251,test
136853,29,600,test
92446,19,3019,test
29642,5,4625,test
132173,28,922,test
38308,7,3289,test
2126,0,2126,test
70429,14,2719,test
132027,28,776,test
156860,33,588,test
90301,19,874,test
92129,19,2702,test
89856,19,429,test
81046,16,3325,test
27232,5,2215,test
99066,20,4639,test
73203,15,482,test
63892,13,1190,test
80132,16,2411,test
64198,13,1496,test
59727,12,2038,test
103843,21,4412,test
113960,23,4521,test
54864,11,2177,test
95531,20,1104,test
52886,11,199,test
44528,9,1856,test
104904,22,472,test
29632,5,4615,test
55510,11,2823,test
28940,5,3923,test
5245,1,243,test
10411,2,405,test
91810,19,2383,test
155893,32,4622,test
126342,27,92,test
74956,15,2235,test
134848,28,3597,test
133282,28,2031,test
52786,11,99,test
115254,24,806,test
148185,31,1915,test
40502,8,474,test
13220,2,3214,test
87995,18,3572,test
126077,26,1624,test
147100,31,830,test
152023,32,752,test
3582,0,3582,test
115344,24,896,test
52695,11,8,test
28942,5,3925,test
62990,13,288,test
87821,18,3398,test
3725,0,3725,test
58637,12,948,test
22767,4,2761,test
131386,28,135,test
143353,30,2084,test
24665,4,4659,test
36516,7,1497,test
72189,14,4479,test
71199,14,3489,test
3455,0,3455,test
147739,31,1469,test
3,0,3,test
25489,5,472,test
157307,33,1035,test
118748,24,4300,test
59168,12,1479,test
47075,9,4403,test
142599,30,1330,test
111613,23,2174,test
58635,12,946,test
105040,22,608,test
116896,24,2448,test
163921,34,2641,test
8238,1,3236,test
11258,2,1252,test
158591,33,2319,test
156209,32,4938,test
79425,16,1704,test
60290,12,2601,test
44035,9,1363,test
163062,34,1782,test
77844,16,123,test
74787,15,2066,test
20185,4,179,test
108683,22,4251,test
127868,27,1618,test
31729,6,1711,test
11078,2,1072,test
135995,28,4744,test
70236,14,2526,test
108698,22,4266,test
51566,10,3881,test
56261,11,3574,test
23001,4,2995,test
147958,31,1688,test
42384,8,2356,test
72569,14,4859,test
146602,31,332,test
124312,25,4863,test
98575,20,4148,test
90419,19,992,test
114475,24,27,test
29947,5,4930,test
153071,32,1800,test
153119,32,1848,test
46195,9,3523,test
57674,11,4987,test
5079,1,77,test
36357,7,1338,test
97269,20,2842,test
145321,30,4052,test
116151,24,1703,test
131209,27,4959,test
26161,5,1144,test
85769,18,1346,test
38322,7,3303,test
117743,24,3295,test
103845,21,4414,test
97263,20,2836,test
18422,3,3416,test
66785,13,4083,test
147094,31,824,test
23377,4,3371,test
162127,34,847,test
95725,20,1298,test
108740,22,4308,test
146501,31,231,test
129427,27,3177,test
81342,16,3621,test
86566,18,2143,test
75425,15,2704,test
21772,4,1766,test
51972,10,4287,test
71384,14,3674,test
11076,2,1070,test
13953,2,3947,test
162780,34,1500,test
52389,10,4704,test
57045,11,4358,test
71208,14,3498,test
113102,23,3663,test
111383,23,1944,test
93874,19,4447,test
28563,5,3546,test
63149,13,447,test
102981,21,3550,test
7859,1,2857,test
50884,10,3199,test
92419,19,2992,test
75420,15,2699,test
107100,22,2668,test
141022,29,4769,test
44531,9,1859,test
94563,20,136,test
85534,18,1111,test
131498,28,247,test
24774,4,4768,test
76195,15,3474,test
729,0,729,test
85390,18,967,test
73068,15,347,test
147197,31,927,test
19988,3,4982,test
66051,13,3349,test
162779,34,1499,test
127687,27,1437,test
156070,32,4799,test
107909,22,3477,test
87585,18,3162,test
127590,27,1340,test
105863,22,1431,test
58971,12,1282,test
28582,5,3565,test
4531,0,4531,test
72571,14,4861,test
107311,22,2879,test
53126,11,439,test
119709,25,260,test
106825,22,2393,test
38794,7,3775,test
74053,15,1332,test
1417,0,1417,test
94940,20,513,test
3237,0,3237,test
62674,12,4985,test
88187,18,3764,test
85384,18,961,test
92283,19,2856,test
84936,18,513,test
34194,6,4176,test
110821,23,1382,test
75248,15,2527,test
83169,17,439,test
50860,10,3175,test
139598,29,3345,test
30115,6,97,test
66625,13,3923,test
39187,7,4168,test
83288,17,558,test
135679,28,4428,test
59090,12,1401,test
163744,34,2464,test
96073,20,1646,test
163742,34,2462,test
161308,34,28,test
151807,32,536,test
17283,3,2277,test
63569,13,867,test
163569,34,2289,test
101986,21,2555,test
147086,31,816,test
70415,14,2705,test
82468,16,4747,test
117944,24,3496,test
93813,19,4386,test
22306,4,2300,test
101905,21,2474,test
97154,20,2727,test
46197,9,3525,test
58324,12,635,test
79089,16,1368,test
163779,34,2499,test
86570,18,2147,test
99049,20,4622,test
142607,30,1338,test
108682,22,4250,test
46198,9,3526,test
144666,30,3397,test
34595,6,4577,test
7984,1,2982,test
54837,11,2150,test
151975,32,704,test
3197,0,3197,test
128076,27,1826,test
113752,23,4313,test
117436,24,2988,test
7863,1,2861,test
51991,10,4306,test
83740,17,1010,test
59607,12,1918,test
92134,19,2707,test
81105,16,3384,test
154471,32,3200,test
44680,9,2008,test
77456,15,4735,test
153080,32,1809,test
26785,5,1768,test
22603,4,2597,test
34691,6,4673,test
62661,12,4972,test
99184,20,4757,test
133271,28,2020,test
154199,32,2928,test
48425,10,740,test
37053,7,2034,test
28723,5,3706,test
119552,25,103,test
42317,8,2289,test
62396,12,4707,test
50005,10,2320,test
99054,20,4627,test
142495,30,1226,test
3195,0,3195,test
111953,23,2514,test
59087,12,1398,test
133235,28,1984,test
93811,19,4384,test
84383,17,1653,test
111741,23,2302,test
34520,6,4502,test
134866,28,3615,test
133277,28,2026,test
74563,15,1842,test
54861,11,2174,test
79084,16,1363,test
150687,31,4417,test
75352,15,2631,test
58312,12,623,test
98139,20,3712,test
163563,34,2283,test
88593,18,4170,test
63567,13,865,test
96086,20,1659,test
58263,12,574,test
85785,18,1362,test
136083,28,4832,test
109093,22,4661,test
128519,27,2269,test
34715,6,4697,test
92325,19,2898,test
63896,13,1194,test
68791,14,1081,test
59169,12,1480,test
115337,24,889,test
113113,23,3674,test
127055,27,805,test
137280,29,1027,test
9728,1,4726,test
49437,10,1752,test
130318,27,4068,test
132130,28,879,test
95122,20,695,test
10407,2,401,test
112181,23,2742,test
95207,20,780,test
111644,23,2205,test
10891,2,885,test
113199,23,3760,test
75261,15,2540,test
58240,12,551,test
77900,16,179,test
52657,10,4972,test
36675,7,1656,test
48990,10,1305,test
6637,1,1635,test
106560,22,2128,test
144231,30,2962,test
65443,13,2741,test
17285,3,2279,test
57776,12,87,test
148499,31,2229,test
124584,26,131,test
150766,31,4496,test
137158,29,905,test
19914,3,4908,test
91295,19,1868,test
19996,3,4990,test
9727,1,4725,test
89163,18,4740,test
75215,15,2494,test
86504,18,2081,test
136000,28,4749,test
58098,12,409,test
74738,15,2017,test
92205,19,2778,test
34054,6,4036,test
134721,28,3470,test
111684,23,2245,test
50593,10,2908,test
82814,17,84,test
41223,8,1195,test
55883,11,3196,test
34726,6,4708,test
65272,13,2570,test
150135,31,3865,test
121831,25,2382,test
32859,6,2841,test
112329,23,2890,test
163005,34,1725,test
50243,10,2558,test
137844,29,1591,test
129082,27,2832,test
52887,11,200,test
143294,30,2025,test
30372,6,354,test
132785,28,1534,test
686,0,686,test
33519,6,3501,test
147049,31,779,test
157207,33,935,test
64668,13,1966,test
69830,14,2120,test
3394,0,3394,test
160583,33,4311,test
39696,7,4677,test
37750,7,2731,test
66776,13,4074,test
43078,9,406,test
72187,14,4477,test
32854,6,2836,test
160558,33,4286,test
26306,5,1289,test
107313,22,2881,test
156724,33,452,test
48062,10,377,test
77439,15,4718,test
92154,19,2727,test
64662,13,1960,test
44031,9,1359,test
154807,32,3536,test
58104,12,415,test
17172,3,2166,test
54545,11,1858,test
52002,10,4317,test
53987,11,1300,test
101020,21,1589,test
52141,10,4456,test
46247,9,3575,test
22027,4,2021,test
144672,30,3403,test
81927,16,4206,test
26912,5,1895,test
116738,24,2290,test
92574,19,3147,test
125758,26,1305,test
36335,7,1316,test
22029,4,2023,test
23571,4,3565,test
15409,3,403,test
128518,27,2268,test
76583,15,3862,test
64166,13,1464,test
150664,31,4394,test
20722,4,716,test
21774,4,1768,test
3980,0,3980,test
144022,30,2753,test
141027,29,4774,test
78458,16,737,test
80703,16,2982,test
17064,3,2058,test
154204,32,2933,test
121926,25,2477,test
102322,21,2891,test
114143,23,4704,test
65113,13,2411,test
54513,11,1826,test
73069,15,348,test
75501,15,2780,test
38893,7,3874,test
51790,10,4105,test
40820,8,792,test
28647,5,3630,test
94016,19,4589,test
28586,5,3569,test
130208,27,3958,test
149272,31,3002,test
138425,29,2172,test
36000,7,981,test
57164,11,4477,test
91394,19,1967,test
45899,9,3227,test
37156,7,2137,test
121698,25,2249,test
109761,23,322,test
26483,5,1466,test
49833,10,2148,test
162275,34,995,test
27862,5,2845,test
153077,32,1806,test
143454,30,2185,test
95562,20,1135,test
126462,27,212,test
104254,21,4823,test
152764,32,1493,test
83194,17,464,test
33683,6,3665,test
126461,27,211,test
114083,23,4644,test
107472,22,3040,test
7151,1,2149,test
153307,32,2036,test
24469,4,4463,test
62198,12,4509,test
3860,0,3860,test
132771,28,1520,test
90645,19,1218,test
7702,1,2700,test
86567,18,2144,test
97259,20,2832,test
36362,7,1343,test
63155,13,453,test
30576,6,558,test
112324,23,2885,test
127056,27,806,test
28651,5,3634,test
70517,14,2807,test
25244,5,227,test
58977,12,1288,test
61089,12,3400,test
145319,30,4050,test
81498,16,3777,test
14091,2,4085,test
42374,8,2346,test
87819,18,3396,test
120017,25,568,test
65371,13,2669,test
151667,32,396,test
112169,23,2730,test
21251,4,1245,test
104949,22,517,test
146188,30,4919,test
98754,20,4327,test
103687,21,4256,test
162804,34,1524,test
37670,7,2651,test
44537,9,1865,test
895,0,895,test
51791,10,4106,test
126451,27,201,test
152388,32,1117,test
110810,23,1371,test
28393,5,3376,test
84088,17,1358,test
26759,5,1742,test
70111,14,2401,test
92323,19,2896,test
18497,3,3491,test
46706,9,4034,test
46709,9,4037,test
120424,25,975,test
122263,25,2814,test
66138,13,3436,test
8966,1,3964,test
58101,12,412,test
122119,25,2670,test
60361,12,2672,test
130665,27,4415,test
71806,14,4096,test
100394,21,963,test
97765,20,3338,test
46205,9,3533,test
62665,12,4976,test
86009,18,1586,test
2397,0,2397,test
62940,13,238,test
51795,10,4110,test
126367,27,117,test
48833,10,1148,test
69949,14,2239,test
22303,4,2297,test
57350,11,4663,test
122451,25,3002,test
109796,23,357,test
52388,10,4703,test
145329,30,4060,test
86018,18,1595,test
22442,4,2436,test
109506,23,67,test
101159,21,1728,test
43936,9,1264,test
146186,30,4917,test
149507,31,3237,test
102993,21,3562,test
99346,20,4919,test
52656,10,4971,test
94542,20,115,test
153278,32,2007,test
28134,5,3117,test
42359,8,2331,test
19893,3,4887,test
34522,6,4504,test
136001,28,4750,test
54036,11,1349,test
109433,22,5001,test
57461,11,4774,test
53703,11,1016,test
97268,20,2841,test
71824,14,4114,test
129343,27,3093,test
105513,22,1081,test
107396,22,2964,test
115471,24,1023,test
98583,20,4156,test
60841,12,3152,test
131718,28,467,test
88543,18,4120,test
112308,23,2869,test
11071,2,1065,test
85786,18,1363,test
140181,29,3928,test
109637,23,198,test
31101,6,1083,test
164503,34,3223,test
8302,1,3300,test
52697,11,10,test
42259,8,2231,test
124523,26,70,test
116239,24,1791,test
70757,14,3047,test
56449,11,3762,test
92285,19,2858,test
12540,2,2534,test
20336,4,330,test
70643,14,2933,test
73206,15,485,test
91757,19,2330,test
9175,1,4173,test
22438,4,2432,test
108999,22,4567,test
130664,27,4414,test
131806,28,555,test
73754,15,1033,test
118485,24,4037,test
94956,20,529,test
133278,28,2027,test
18600,3,3594,test
45644,9,2972,test
113105,23,3666,test
58091,12,402,test
71195,14,3485,test
148496,31,2226,test
85772,18,1349,test
139475,29,3222,test
29261,5,4244,test
109497,23,58,test
137686,29,1433,test
60465,12,2776,test
145989,30,4720,test
56272,11,3585,test
104248,21,4817,test
137683,29,1430,test
75639,15,2918,test
132411,28,1160,test
148357,31,2087,test
30373,6,355,test
3171,0,3171,test
100151,21,720,test
122708,25,3259,test
84073,17,1343,test
26207,5,1190,test
58346,12,657,test
159262,33,2990,test
71783,14,4073,test
612,0,612,test
163535,34,2255,test
60407,12,2718,test
147048,31,778,test
17925,3,2919,test
6233,1,1231,test
85913,18,1490,test
10658,2,652,test
29072,5,4055,test
17103,3,2097,test
76154,15,3433,test
32479,6,2461,test
81057,16,3336,test
54668,11,1981,test
41947,8,1919,test
87740,18,3317,test
118903,24,4455,test
112332,23,2893,test
39654,7,4635,test
119291,24,4843,test
67726,14,16,test
34365,6,4347,test
70097,14,2387,test
57764,12,75,test
26303,5,1286,test
7316,1,2314,test
93762,19,4335,test
61957,12,4268,test
93295,19,3868,test
154695,32,3424,test
29547,5,4530,test
71982,14,4272,test
25334,5,317,test
66518,13,3816,test
160544,33,4272,test
21097,4,1091,test
104691,22,259,test
60452,12,2763,test
150240,31,3970,test
2378,0,2378,test
34694,6,4676,test
19529,3,4523,test
115994,24,1546,test
36360,7,1341,test
21352,4,1346,test
148583,31,2313,test
42496,8,2468,test
108568,22,4136,test
132405,28,1154,test
14095,2,4089,test
111202,23,1763,test
159757,33,3485,test
99282,20,4855,test
92089,19,2662,test
161733,34,453,test
19411,3,4405,test
88189,18,3766,test
51220,10,3535,test
114014,23,4575,test
114367,23,4928,test
65412,13,2710,test
126447,27,197,test
40099,8,71,test
56465,11,3778,test
111647,23,2208,test
90329,19,902,test
90337,19,910,test
40728,8,700,test
117401,24,2953,test
154741,32,3470,test
70637,14,2927,test
160382,33,4110,test
137709,29,1456,test
106588,22,2156,test
49678,10,1993,test
118888,24,4440,test
49068,10,1383,test
136857,29,604,test
22732,4,2726,test
670,0,670,test
42361,8,2333,test
129431,27,3181,test
138529,29,2276,test
112333,23,2894,test
157380,33,1108,test
133127,28,1876,test
22435,4,2429,test
149790,31,3520,test
78947,16,1226,test
51561,10,3876,test
26170,5,1153,test
58634,12,945,test
95740,20,1313,test
133151,28,1900,test
62421,12,4732,test
150939,31,4669,test
162511,34,1231,test
40729,8,701,test
85784,18,1361,test
22326,4,2320,test
58910,12,1221,test
116890,24,2442,test
13617,2,3611,test
138510,29,2257,test
89175,18,4752,test
52998,11,311,test
46675,9,4003,test
113676,23,4237,test
150138,31,3868,test
138508,29,2255,test
33153,6,3135,test
113275,23,3836,test
49768,10,2083,test
133143,28,1892,test
56765,11,4078,test
12598,2,2592,test
154187,32,2916,test
79398,16,1677,test
31793,6,1775,test
159756,33,3484,test
29820,5,4803,test
125756,26,1303,test
107317,22,2885,test
52782,11,95,test
31316,6,1298,test
87261,18,2838,test
78833,16,1112,test
44929,9,2257,test
59167,12,1478,test
12630,2,2624,test
150721,31,4451,test
113686,23,4247,test
119875,25,426,test
97254,20,2827,test
22308,4,2302,test
3678,0,3678,test
130432,27,4182,test
97148,20,2721,test
138690,29,2437,test
114181,23,4742,test
13614,2,3608,test
51974,10,4289,test
154835,32,3564,test
163300,34,2020,test
11081,2,1075,test
150689,31,4419,test
93927,19,4500,test
88601,18,4178,test
12537,2,2531,test
119751,25,302,test
105489,22,1057,test
27429,5,2412,test
50298,10,2613,test
160585,33,4313,test
119879,25,430,test
48821,10,1136,test
106074,22,1642,test
93252,19,3825,test
62472,12,4783,test
92350,19,2923,test
113202,23,3763,test
67238,13,4536,test
53707,11,1020,test
119705,25,256,test
36065,7,1046,test
87581,18,3158,test
154806,32,3535,test
142003,30,734,test
19794,3,4788,test
93508,19,4081,test
164492,34,3212,test
102543,21,3112,test
123491,25,4042,test
61941,12,4252,test
109485,23,46,test
99607,21,176,test
85695,18,1272,test
80662,16,2941,test
117727,24,3279,test
32853,6,2835,test
49441,10,1756,test
149425,31,3155,test
76584,15,3863,test
144144,30,2875,test
88600,18,4177,test
94006,19,4579,test
22474,4,2468,test
133736,28,2485,test
127057,27,807,test
59726,12,2037,test
109367,22,4935,test
33635,6,3617,test
57457,11,4770,test
114973,24,525,test
69990,14,2280,test
159802,33,3530,test
27394,5,2377,test
156731,33,459,test
34688,6,4670,test
84750,18,327,test
80706,16,2985,test
7313,1,2311,test
13611,2,3605,test
14875,2,4869,test
22301,4,2295,test
91943,19,2516,test
31732,6,1714,test
41191,8,1163,test
120013,25,564,test
40355,8,327,test
35345,7,326,test
87068,18,2645,test
153920,32,2649,test
97832,20,3405,test
55859,11,3172,test
54959,11,2272,test
35858,7,839,test
36093,7,1074,test
23453,4,3447,test
115358,24,910,test
27865,5,2848,test
2601,0,2601,test
39658,7,4639,test
57742,12,53,test
7617,1,2615,test
122715,25,3266,test
2130,0,2130,test
144977,30,3708,test
64488,13,1786,test
3134,0,3134,test
62473,12,4784,test
60970,12,3281,test
77563,15,4842,test
56603,11,3916,test
72559,14,4849,test
12635,2,2629,test
43464,9,792,test
114016,23,4577,test
73301,15,580,test
71380,14,3670,test
102782,21,3351,test
153926,32,2655,test
51169,10,3484,test
38809,7,3790,test
108912,22,4480,test
66139,13,3437,test
90101,19,674,test
87262,18,2839,test
88159,18,3736,test
72863,15,142,test
69827,14,2117,test
94004,19,4577,test
69044,14,1334,test
26248,5,1231,test
124580,26,127,test
46840,9,4168,test
44931,9,2259,test
12824,2,2818,test
56161,11,3474,test
42327,8,2299,test
42882,9,210,test
30579,6,561,test
102967,21,3536,test
121873,25,2424,test
120470,25,1021,test
134854,28,3603,test
66789,13,4087,test
49835,10,2150,test
73686,15,965,test
80718,16,2997,test
106551,22,2119,test
87279,18,2856,test
56270,11,3583,test
90302,19,875,test
59783,12,2094,test
147784,31,1514,test
129599,27,3349,test
132772,28,1521,test
113962,23,4523,test
106070,22,1638,test
148505,31,2235,test
123930,25,4481,test
146141,30,4872,test
7148,1,2146,test
1776,0,1776,test
4683,0,4683,test
157345,33,1073,test
91755,19,2328,test
118886,24,4438,test
123319,25,3870,test
110027,23,588,test
142564,30,1295,test
57038,11,4351,test
117947,24,3499,test
106173,22,1741,test
37405,7,2386,test
75128,15,2407,test
82937,17,207,test
81030,16,3309,test
164659,34,3379,test
65187,13,2485,test
23446,4,3440,test
105697,22,1265,test
156963,33,691,test
76764,15,4043,test
91441,19,2014,test
121921,25,2472,test
97712,20,3285,test
6657,1,1655,test
60462,12,2773,test
120479,25,1030,test
26285,5,1268,test
120011,25,562,test
