session_id,session_identity_status,exposure_class,v_policy_status,claim_a_raw_candidate,claim_b_raw_candidate,strict_c_raw_candidate,log_count,log_identity_status,scenario_count,scenario_token_inventory_status,timestamp_status,map_locations,map_support_status,source_fingerprint_complete,duplicate_identity_status,role_reservation_status,static_initial_speed_status,static_route_reference_status,required_ego_state_status,callback_schema_support_status,static_applicability_status,source_role_provenance_status,full_v_provenance_status,technical_binding_status,certified_v_status,statistical_cluster
2021.06.28.15.02.02_veh-38,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E3_PRIMARY_METHOD_DEVELOPMENT,EXCLUDED_E3_E4,false,false,false,1,COMPLETE_FROZEN_LOG_KEYS,6458,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,las_vegas,NOT_ASSESSED_POLICY_EXCLUDED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,DEVELOPMENT_ONLY_EXCLUDED_FROM_PRIMARY_V,NOT_ASSESSED_POLICY_EXCLUDED,NOT_ASSESSED_POLICY_EXCLUDED,NOT_ASSESSED_POLICY_EXCLUDED,NOT_APPLICABLE_POLICY_EXCLUDED,INELIGIBLE_E3_E4,COMPLETE,NOT_APPLICABLE_POLICY_EXCLUDED,NOT_APPLICABLE_POLICY_EXCLUDED,NOT_CERTIFIED,2021.06.28.15.02.02_veh-38
2021.06.28.16.29.11_veh-38,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E3_PRIMARY_METHOD_DEVELOPMENT,EXCLUDED_E3_E4,false,false,false,2,COMPLETE_FROZEN_LOG_KEYS,14697,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,las_vegas,NOT_ASSESSED_POLICY_EXCLUDED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,DEVELOPMENT_ONLY_EXCLUDED_FROM_PRIMARY_V,NOT_ASSESSED_POLICY_EXCLUDED,NOT_ASSESSED_POLICY_EXCLUDED,NOT_ASSESSED_POLICY_EXCLUDED,NOT_APPLICABLE_POLICY_EXCLUDED,INELIGIBLE_E3_E4,COMPLETE,NOT_APPLICABLE_POLICY_EXCLUDED,NOT_APPLICABLE_POLICY_EXCLUDED,NOT_CERTIFIED,2021.06.28.16.29.11_veh-38
2021.06.28.16.57.59_veh-26,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E3_PRIMARY_METHOD_DEVELOPMENT,EXCLUDED_E3_E4,false,false,false,1,COMPLETE_FROZEN_LOG_KEYS,7252,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,las_vegas,NOT_ASSESSED_POLICY_EXCLUDED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,DEVELOPMENT_ONLY_EXCLUDED_FROM_PRIMARY_V,NOT_ASSESSED_POLICY_EXCLUDED,NOT_ASSESSED_POLICY_EXCLUDED,NOT_ASSESSED_POLICY_EXCLUDED,NOT_APPLICABLE_POLICY_EXCLUDED,INELIGIBLE_E3_E4,COMPLETE,NOT_APPLICABLE_POLICY_EXCLUDED,NOT_APPLICABLE_POLICY_EXCLUDED,NOT_CERTIFIED,2021.06.28.16.57.59_veh-26
2021.07.09.17.06.37_veh-35,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,1,COMPLETE_FROZEN_LOG_KEYS,7869,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,las_vegas,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.07.09.17.06.37_veh-35
2021.07.09.20.59.12_veh-38,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E3_PRIMARY_METHOD_DEVELOPMENT,EXCLUDED_E3_E4,false,false,false,1,COMPLETE_FROZEN_LOG_KEYS,7629,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,las_vegas,NOT_ASSESSED_POLICY_EXCLUDED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,DEVELOPMENT_ONLY_EXCLUDED_FROM_PRIMARY_V,NOT_ASSESSED_POLICY_EXCLUDED,NOT_ASSESSED_POLICY_EXCLUDED,NOT_ASSESSED_POLICY_EXCLUDED,NOT_APPLICABLE_POLICY_EXCLUDED,INELIGIBLE_E3_E4,COMPLETE,NOT_APPLICABLE_POLICY_EXCLUDED,NOT_APPLICABLE_POLICY_EXCLUDED,NOT_CERTIFIED,2021.07.09.20.59.12_veh-38
2021.07.16.00.51.05_veh-17,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,1,COMPLETE_FROZEN_LOG_KEYS,7881,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,las_vegas,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.07.16.00.51.05_veh-17
2021.07.16.18.06.21_veh-38,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E3_PRIMARY_METHOD_DEVELOPMENT,EXCLUDED_E3_E4,false,false,false,3,COMPLETE_FROZEN_LOG_KEYS,21366,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,las_vegas,NOT_ASSESSED_POLICY_EXCLUDED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,DEVELOPMENT_ONLY_EXCLUDED_FROM_PRIMARY_V,NOT_ASSESSED_POLICY_EXCLUDED,NOT_ASSESSED_POLICY_EXCLUDED,NOT_ASSESSED_POLICY_EXCLUDED,NOT_APPLICABLE_POLICY_EXCLUDED,INELIGIBLE_E3_E4,COMPLETE,NOT_APPLICABLE_POLICY_EXCLUDED,NOT_APPLICABLE_POLICY_EXCLUDED,NOT_CERTIFIED,2021.07.16.18.06.21_veh-38
2021.07.16.18.19.22_veh-35,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,1,COMPLETE_FROZEN_LOG_KEYS,6737,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,las_vegas,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.07.16.18.19.22_veh-35
2021.07.16.20.45.29_veh-35,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E3_PRIMARY_METHOD_DEVELOPMENT,EXCLUDED_E3_E4,false,false,false,2,COMPLETE_FROZEN_LOG_KEYS,13992,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,las_vegas,NOT_ASSESSED_POLICY_EXCLUDED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,DEVELOPMENT_ONLY_EXCLUDED_FROM_PRIMARY_V,NOT_ASSESSED_POLICY_EXCLUDED,NOT_ASSESSED_POLICY_EXCLUDED,NOT_ASSESSED_POLICY_EXCLUDED,NOT_APPLICABLE_POLICY_EXCLUDED,INELIGIBLE_E3_E4,COMPLETE,NOT_APPLICABLE_POLICY_EXCLUDED,NOT_APPLICABLE_POLICY_EXCLUDED,NOT_CERTIFIED,2021.07.16.20.45.29_veh-35
2021.07.24.20.37.45_veh-17,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,1,COMPLETE_FROZEN_LOG_KEYS,5138,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,las_vegas,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.07.24.20.37.45_veh-17
2021.07.24.23.50.16_veh-17,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E3_PRIMARY_METHOD_DEVELOPMENT,EXCLUDED_E3_E4,false,false,false,1,COMPLETE_FROZEN_LOG_KEYS,5879,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,las_vegas,NOT_ASSESSED_POLICY_EXCLUDED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,DEVELOPMENT_ONLY_EXCLUDED_FROM_PRIMARY_V,NOT_ASSESSED_POLICY_EXCLUDED,NOT_ASSESSED_POLICY_EXCLUDED,NOT_ASSESSED_POLICY_EXCLUDED,NOT_APPLICABLE_POLICY_EXCLUDED,INELIGIBLE_E3_E4,COMPLETE,NOT_APPLICABLE_POLICY_EXCLUDED,NOT_APPLICABLE_POLICY_EXCLUDED,NOT_CERTIFIED,2021.07.24.23.50.16_veh-17
2021.08.09.17.55.59_veh-28,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E5_UNTOUCHED_CONFIRMATORY,CANDIDATE,true,true,true,1,COMPLETE_FROZEN_LOG_KEYS,5121,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-ma-boston,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.09.17.55.59_veh-28
2021.08.17.13.10.50_veh-08,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E2_BENCHMARK_ENGINEERING,CANDIDATE,false,true,false,4,COMPLETE_FROZEN_LOG_KEYS,14068,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.17.13.10.50_veh-08
2021.08.17.13.15.12_veh-45,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,12,COMPLETE_FROZEN_LOG_KEYS,25240,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.17.13.15.12_veh-45
2021.08.17.14.32.33_veh-08,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,6,COMPLETE_FROZEN_LOG_KEYS,22310,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.17.14.32.33_veh-08
2021.08.17.14.45.12_veh-42,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,7,COMPLETE_FROZEN_LOG_KEYS,21578,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.17.14.45.12_veh-42
2021.08.17.16.48.45_veh-43,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E2_BENCHMARK_ENGINEERING,CANDIDATE,false,true,false,12,COMPLETE_FROZEN_LOG_KEYS,42859,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.17.16.48.45_veh-43
2021.08.17.16.57.11_veh-08,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E3_PRIMARY_METHOD_DEVELOPMENT,EXCLUDED_E3_E4,false,false,false,3,COMPLETE_FROZEN_LOG_KEYS,18749,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,NOT_ASSESSED_POLICY_EXCLUDED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,DEVELOPMENT_ONLY_EXCLUDED_FROM_PRIMARY_V,NOT_ASSESSED_POLICY_EXCLUDED,NOT_ASSESSED_POLICY_EXCLUDED,NOT_ASSESSED_POLICY_EXCLUDED,NOT_APPLICABLE_POLICY_EXCLUDED,INELIGIBLE_E3_E4,COMPLETE,NOT_APPLICABLE_POLICY_EXCLUDED,NOT_APPLICABLE_POLICY_EXCLUDED,NOT_CERTIFIED,2021.08.17.16.57.11_veh-08
2021.08.17.17.17.01_veh-45,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E3_PRIMARY_METHOD_DEVELOPMENT,EXCLUDED_E3_E4,false,false,false,8,COMPLETE_FROZEN_LOG_KEYS,29761,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,NOT_ASSESSED_POLICY_EXCLUDED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,DEVELOPMENT_ONLY_EXCLUDED_FROM_PRIMARY_V,NOT_ASSESSED_POLICY_EXCLUDED,NOT_ASSESSED_POLICY_EXCLUDED,NOT_ASSESSED_POLICY_EXCLUDED,NOT_APPLICABLE_POLICY_EXCLUDED,INELIGIBLE_E3_E4,COMPLETE,NOT_APPLICABLE_POLICY_EXCLUDED,NOT_APPLICABLE_POLICY_EXCLUDED,NOT_CERTIFIED,2021.08.17.17.17.01_veh-45
2021.08.17.17.55.18_veh-43,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,5,COMPLETE_FROZEN_LOG_KEYS,16892,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.17.17.55.18_veh-43
2021.08.17.18.11.12_veh-08,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,4,COMPLETE_FROZEN_LOG_KEYS,20867,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.17.18.11.12_veh-08
2021.08.17.18.13.38_veh-45,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,5,COMPLETE_FROZEN_LOG_KEYS,21935,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.17.18.13.38_veh-45
2021.08.17.18.44.32_veh-08,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,3,COMPLETE_FROZEN_LOG_KEYS,17746,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.17.18.44.32_veh-08
2021.08.17.18.54.02_veh-45,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,7,COMPLETE_FROZEN_LOG_KEYS,28285,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.17.18.54.02_veh-45
2021.08.17.19.18.39_veh-08,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,4,COMPLETE_FROZEN_LOG_KEYS,5898,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.17.19.18.39_veh-08
