path,sha256,part,shard,row_count,shape,dtype,current_manifest,current_manifest_sha256,builder_path,builder_sha256,feature_code_path,feature_code_sha256,code_introducing_commit,code_binding_scope,discovered_at_utc,current_file_provenance_status,historical_ledger_status,historical_ledger,historical_ledger_sha256,historical_sha_claimed
outputs/stage6r_dynamic_full51_semantic_strict_part_27_36/shards/shard_000003/interaction_feat_style_raw.npy,2b0f031aaad2160853146515edc4dcdf5463339cf22da6e368b742e821f1a4cc,stage6r_dynamic_full51_semantic_strict_part_27_36,shard_000003,5000,"[5000,33]",float32,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_dynamic_full51_manifest.json,c67391c26f70734ddecd38b95bcb81b744494383cf62bbfdeb4e024b1fe8305f,tools/build_waymo_dynamic_interaction_dataset_v2.py,1c0f8d77caf0b48a37fe47c673a4f9b293902fcbf1a58ada159f4572c90d1b79,tools/interaction_context_features.py,ccc6c149f9fa4d9ce7ac541c300415c7c4cc0b43dcb0cee827141fc865ef7293,fa37948ce909ef83930fb34ef65342b912af93cb,CURRENT_AND_GIT_TRACEABLE_NOT_ARTIFACT_BOUND_AT_GENERATION,2026-08-25T07:27:04.593531+00:00,CURRENT_FILE_PROVENANCE_VERIFIED,HISTORICAL_LEDGER_ENTRY_NOT_AVAILABLE,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_full51_sha256_ledger.json,e39e22354b11679eb66a43be2c658760ad627ac8b843452565225cecf8007d9e,false
outputs/stage6r_dynamic_full51_semantic_strict_part_27_36/shards/shard_000004/interaction_feat_style_raw.npy,c1be7a9e97e8ac855f919f85a09cd767f4904d71da9503cbe474f2ef040f0f7c,stage6r_dynamic_full51_semantic_strict_part_27_36,shard_000004,5000,"[5000,33]",float32,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_dynamic_full51_manifest.json,c67391c26f70734ddecd38b95bcb81b744494383cf62bbfdeb4e024b1fe8305f,tools/build_waymo_dynamic_interaction_dataset_v2.py,1c0f8d77caf0b48a37fe47c673a4f9b293902fcbf1a58ada159f4572c90d1b79,tools/interaction_context_features.py,ccc6c149f9fa4d9ce7ac541c300415c7c4cc0b43dcb0cee827141fc865ef7293,fa37948ce909ef83930fb34ef65342b912af93cb,CURRENT_AND_GIT_TRACEABLE_NOT_ARTIFACT_BOUND_AT_GENERATION,2026-08-25T07:27:04.593531+00:00,CURRENT_FILE_PROVENANCE_VERIFIED,HISTORICAL_LEDGER_ENTRY_NOT_AVAILABLE,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_full51_sha256_ledger.json,e39e22354b11679eb66a43be2c658760ad627ac8b843452565225cecf8007d9e,false
outputs/stage6r_dynamic_full51_semantic_strict_part_27_36/shards/shard_000005/interaction_feat_style_raw.npy,fc5c1324f1e81ac4ebf978b7d703a2fe4f7259924b8eb0cbe7ea2f48b800db9b,stage6r_dynamic_full51_semantic_strict_part_27_36,shard_000005,4511,"[4511,33]",float32,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_dynamic_full51_manifest.json,c67391c26f70734ddecd38b95bcb81b744494383cf62bbfdeb4e024b1fe8305f,tools/build_waymo_dynamic_interaction_dataset_v2.py,1c0f8d77caf0b48a37fe47c673a4f9b293902fcbf1a58ada159f4572c90d1b79,tools/interaction_context_features.py,ccc6c149f9fa4d9ce7ac541c300415c7c4cc0b43dcb0cee827141fc865ef7293,fa37948ce909ef83930fb34ef65342b912af93cb,CURRENT_AND_GIT_TRACEABLE_NOT_ARTIFACT_BOUND_AT_GENERATION,2026-08-25T07:27:04.593531+00:00,CURRENT_FILE_PROVENANCE_VERIFIED,HISTORICAL_LEDGER_ENTRY_NOT_AVAILABLE,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_full51_sha256_ledger.json,e39e22354b11679eb66a43be2c658760ad627ac8b843452565225cecf8007d9e,false
outputs/stage6r_dynamic_full51_semantic_strict_part_36_44/shards/shard_000000/interaction_feat_style_raw.npy,31ec9fa9d9ab8406618250a6a7c844b636dae1f2992896dc52d61849cccd8f8f,stage6r_dynamic_full51_semantic_strict_part_36_44,shard_000000,5008,"[5008,33]",float32,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_dynamic_full51_manifest.json,c67391c26f70734ddecd38b95bcb81b744494383cf62bbfdeb4e024b1fe8305f,tools/build_waymo_dynamic_interaction_dataset_v2.py,1c0f8d77caf0b48a37fe47c673a4f9b293902fcbf1a58ada159f4572c90d1b79,tools/interaction_context_features.py,ccc6c149f9fa4d9ce7ac541c300415c7c4cc0b43dcb0cee827141fc865ef7293,fa37948ce909ef83930fb34ef65342b912af93cb,CURRENT_AND_GIT_TRACEABLE_NOT_ARTIFACT_BOUND_AT_GENERATION,2026-08-25T07:27:04.593531+00:00,CURRENT_FILE_PROVENANCE_VERIFIED,HISTORICAL_LEDGER_ENTRY_NOT_AVAILABLE,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_full51_sha256_ledger.json,e39e22354b11679eb66a43be2c658760ad627ac8b843452565225cecf8007d9e,false
outputs/stage6r_dynamic_full51_semantic_strict_part_36_44/shards/shard_000001/interaction_feat_style_raw.npy,4eb5a6a83755d791d50c4b99b306a208c5d2dfb8b1f2b02e507c63a1c46b9749,stage6r_dynamic_full51_semantic_strict_part_36_44,shard_000001,5009,"[5009,33]",float32,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_dynamic_full51_manifest.json,c67391c26f70734ddecd38b95bcb81b744494383cf62bbfdeb4e024b1fe8305f,tools/build_waymo_dynamic_interaction_dataset_v2.py,1c0f8d77caf0b48a37fe47c673a4f9b293902fcbf1a58ada159f4572c90d1b79,tools/interaction_context_features.py,ccc6c149f9fa4d9ce7ac541c300415c7c4cc0b43dcb0cee827141fc865ef7293,fa37948ce909ef83930fb34ef65342b912af93cb,CURRENT_AND_GIT_TRACEABLE_NOT_ARTIFACT_BOUND_AT_GENERATION,2026-08-25T07:27:04.593531+00:00,CURRENT_FILE_PROVENANCE_VERIFIED,HISTORICAL_LEDGER_ENTRY_NOT_AVAILABLE,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_full51_sha256_ledger.json,e39e22354b11679eb66a43be2c658760ad627ac8b843452565225cecf8007d9e,false
outputs/stage6r_dynamic_full51_semantic_strict_part_36_44/shards/shard_000002/interaction_feat_style_raw.npy,d12afd9c7194738892174fb512b899b216468320f04a39a24dd3dad4064b5460,stage6r_dynamic_full51_semantic_strict_part_36_44,shard_000002,5005,"[5005,33]",float32,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_dynamic_full51_manifest.json,c67391c26f70734ddecd38b95bcb81b744494383cf62bbfdeb4e024b1fe8305f,tools/build_waymo_dynamic_interaction_dataset_v2.py,1c0f8d77caf0b48a37fe47c673a4f9b293902fcbf1a58ada159f4572c90d1b79,tools/interaction_context_features.py,ccc6c149f9fa4d9ce7ac541c300415c7c4cc0b43dcb0cee827141fc865ef7293,fa37948ce909ef83930fb34ef65342b912af93cb,CURRENT_AND_GIT_TRACEABLE_NOT_ARTIFACT_BOUND_AT_GENERATION,2026-08-25T07:27:04.593531+00:00,CURRENT_FILE_PROVENANCE_VERIFIED,HISTORICAL_LEDGER_ENTRY_NOT_AVAILABLE,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_full51_sha256_ledger.json,e39e22354b11679eb66a43be2c658760ad627ac8b843452565225cecf8007d9e,false
outputs/stage6r_dynamic_full51_semantic_strict_part_36_44/shards/shard_000003/interaction_feat_style_raw.npy,6bc4044d886baae34b169f0071e2d48e7fdfa08ddda0e19401900f543ff2b176,stage6r_dynamic_full51_semantic_strict_part_36_44,shard_000003,5003,"[5003,33]",float32,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_dynamic_full51_manifest.json,c67391c26f70734ddecd38b95bcb81b744494383cf62bbfdeb4e024b1fe8305f,tools/build_waymo_dynamic_interaction_dataset_v2.py,1c0f8d77caf0b48a37fe47c673a4f9b293902fcbf1a58ada159f4572c90d1b79,tools/interaction_context_features.py,ccc6c149f9fa4d9ce7ac541c300415c7c4cc0b43dcb0cee827141fc865ef7293,fa37948ce909ef83930fb34ef65342b912af93cb,CURRENT_AND_GIT_TRACEABLE_NOT_ARTIFACT_BOUND_AT_GENERATION,2026-08-25T07:27:04.593531+00:00,CURRENT_FILE_PROVENANCE_VERIFIED,HISTORICAL_LEDGER_ENTRY_NOT_AVAILABLE,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_full51_sha256_ledger.json,e39e22354b11679eb66a43be2c658760ad627ac8b843452565225cecf8007d9e,false
outputs/stage6r_dynamic_full51_semantic_strict_part_36_44/shards/shard_000004/interaction_feat_style_raw.npy,b7e2fd123a7ee34b20f78751fc088820d221e4cc8872a5a82a663a5e2a546490,stage6r_dynamic_full51_semantic_strict_part_36_44,shard_000004,5002,"[5002,33]",float32,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_dynamic_full51_manifest.json,c67391c26f70734ddecd38b95bcb81b744494383cf62bbfdeb4e024b1fe8305f,tools/build_waymo_dynamic_interaction_dataset_v2.py,1c0f8d77caf0b48a37fe47c673a4f9b293902fcbf1a58ada159f4572c90d1b79,tools/interaction_context_features.py,ccc6c149f9fa4d9ce7ac541c300415c7c4cc0b43dcb0cee827141fc865ef7293,fa37948ce909ef83930fb34ef65342b912af93cb,CURRENT_AND_GIT_TRACEABLE_NOT_ARTIFACT_BOUND_AT_GENERATION,2026-08-25T07:27:04.593531+00:00,CURRENT_FILE_PROVENANCE_VERIFIED,HISTORICAL_LEDGER_ENTRY_NOT_AVAILABLE,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_full51_sha256_ledger.json,e39e22354b11679eb66a43be2c658760ad627ac8b843452565225cecf8007d9e,false
outputs/stage6r_dynamic_full51_semantic_strict_part_36_44/shards/shard_000005/interaction_feat_style_raw.npy,6bbc5d10e82f6965e6a812eb585867e294fa092f33376b00b88440b16ba197bf,stage6r_dynamic_full51_semantic_strict_part_36_44,shard_000005,955,"[955,33]",float32,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_dynamic_full51_manifest.json,c67391c26f70734ddecd38b95bcb81b744494383cf62bbfdeb4e024b1fe8305f,tools/build_waymo_dynamic_interaction_dataset_v2.py,1c0f8d77caf0b48a37fe47c673a4f9b293902fcbf1a58ada159f4572c90d1b79,tools/interaction_context_features.py,ccc6c149f9fa4d9ce7ac541c300415c7c4cc0b43dcb0cee827141fc865ef7293,fa37948ce909ef83930fb34ef65342b912af93cb,CURRENT_AND_GIT_TRACEABLE_NOT_ARTIFACT_BOUND_AT_GENERATION,2026-08-25T07:27:04.593531+00:00,CURRENT_FILE_PROVENANCE_VERIFIED,HISTORICAL_LEDGER_ENTRY_NOT_AVAILABLE,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_full51_sha256_ledger.json,e39e22354b11679eb66a43be2c658760ad627ac8b843452565225cecf8007d9e,false
outputs/stage6r_dynamic_full51_semantic_strict_part_44_51/shards/shard_000000/interaction_feat_style_raw.npy,00bbb3a197a8ac61bbcd3d1a9f081a41e16ebf6298c262b2c3524bbdc55ddff1,stage6r_dynamic_full51_semantic_strict_part_44_51,shard_000000,5002,"[5002,33]",float32,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_dynamic_full51_manifest.json,c67391c26f70734ddecd38b95bcb81b744494383cf62bbfdeb4e024b1fe8305f,tools/build_waymo_dynamic_interaction_dataset_v2.py,1c0f8d77caf0b48a37fe47c673a4f9b293902fcbf1a58ada159f4572c90d1b79,tools/interaction_context_features.py,ccc6c149f9fa4d9ce7ac541c300415c7c4cc0b43dcb0cee827141fc865ef7293,fa37948ce909ef83930fb34ef65342b912af93cb,CURRENT_AND_GIT_TRACEABLE_NOT_ARTIFACT_BOUND_AT_GENERATION,2026-08-25T07:27:04.593531+00:00,CURRENT_FILE_PROVENANCE_VERIFIED,HISTORICAL_LEDGER_ENTRY_NOT_AVAILABLE,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_full51_sha256_ledger.json,e39e22354b11679eb66a43be2c658760ad627ac8b843452565225cecf8007d9e,false
outputs/stage6r_dynamic_full51_semantic_strict_part_44_51/shards/shard_000001/interaction_feat_style_raw.npy,ad119d970b2a4f5c6625210888e32261472469a9ec17eb1b5fdb0a22ae973594,stage6r_dynamic_full51_semantic_strict_part_44_51,shard_000001,5001,"[5001,33]",float32,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_dynamic_full51_manifest.json,c67391c26f70734ddecd38b95bcb81b744494383cf62bbfdeb4e024b1fe8305f,tools/build_waymo_dynamic_interaction_dataset_v2.py,1c0f8d77caf0b48a37fe47c673a4f9b293902fcbf1a58ada159f4572c90d1b79,tools/interaction_context_features.py,ccc6c149f9fa4d9ce7ac541c300415c7c4cc0b43dcb0cee827141fc865ef7293,fa37948ce909ef83930fb34ef65342b912af93cb,CURRENT_AND_GIT_TRACEABLE_NOT_ARTIFACT_BOUND_AT_GENERATION,2026-08-25T07:27:04.593531+00:00,CURRENT_FILE_PROVENANCE_VERIFIED,HISTORICAL_LEDGER_ENTRY_NOT_AVAILABLE,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_full51_sha256_ledger.json,e39e22354b11679eb66a43be2c658760ad627ac8b843452565225cecf8007d9e,false
outputs/stage6r_dynamic_full51_semantic_strict_part_44_51/shards/shard_000002/interaction_feat_style_raw.npy,dbbe5b539a8353425c6f84b0a0692cc7b16a99dd794e9659f334949a2ae0c1e1,stage6r_dynamic_full51_semantic_strict_part_44_51,shard_000002,5000,"[5000,33]",float32,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_dynamic_full51_manifest.json,c67391c26f70734ddecd38b95bcb81b744494383cf62bbfdeb4e024b1fe8305f,tools/build_waymo_dynamic_interaction_dataset_v2.py,1c0f8d77caf0b48a37fe47c673a4f9b293902fcbf1a58ada159f4572c90d1b79,tools/interaction_context_features.py,ccc6c149f9fa4d9ce7ac541c300415c7c4cc0b43dcb0cee827141fc865ef7293,fa37948ce909ef83930fb34ef65342b912af93cb,CURRENT_AND_GIT_TRACEABLE_NOT_ARTIFACT_BOUND_AT_GENERATION,2026-08-25T07:27:04.593531+00:00,CURRENT_FILE_PROVENANCE_VERIFIED,HISTORICAL_LEDGER_ENTRY_NOT_AVAILABLE,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_full51_sha256_ledger.json,e39e22354b11679eb66a43be2c658760ad627ac8b843452565225cecf8007d9e,false
outputs/stage6r_dynamic_full51_semantic_strict_part_44_51/shards/shard_000003/interaction_feat_style_raw.npy,04eb9a3f2b4fe2674b29d622c598b5c3984e1b64cdfcd92ee165582f4f052b4d,stage6r_dynamic_full51_semantic_strict_part_44_51,shard_000003,5002,"[5002,33]",float32,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_dynamic_full51_manifest.json,c67391c26f70734ddecd38b95bcb81b744494383cf62bbfdeb4e024b1fe8305f,tools/build_waymo_dynamic_interaction_dataset_v2.py,1c0f8d77caf0b48a37fe47c673a4f9b293902fcbf1a58ada159f4572c90d1b79,tools/interaction_context_features.py,ccc6c149f9fa4d9ce7ac541c300415c7c4cc0b43dcb0cee827141fc865ef7293,fa37948ce909ef83930fb34ef65342b912af93cb,CURRENT_AND_GIT_TRACEABLE_NOT_ARTIFACT_BOUND_AT_GENERATION,2026-08-25T07:27:04.593531+00:00,CURRENT_FILE_PROVENANCE_VERIFIED,HISTORICAL_LEDGER_ENTRY_NOT_AVAILABLE,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_full51_sha256_ledger.json,e39e22354b11679eb66a43be2c658760ad627ac8b843452565225cecf8007d9e,false
outputs/stage6r_dynamic_full51_semantic_strict_part_44_51/shards/shard_000004/interaction_feat_style_raw.npy,477a8bc106f38e51cdba848d5d0aa0e6dcab4c9eee1b9cd93386d1fe25cc7cf1,stage6r_dynamic_full51_semantic_strict_part_44_51,shard_000004,3595,"[3595,33]",float32,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_dynamic_full51_manifest.json,c67391c26f70734ddecd38b95bcb81b744494383cf62bbfdeb4e024b1fe8305f,tools/build_waymo_dynamic_interaction_dataset_v2.py,1c0f8d77caf0b48a37fe47c673a4f9b293902fcbf1a58ada159f4572c90d1b79,tools/interaction_context_features.py,ccc6c149f9fa4d9ce7ac541c300415c7c4cc0b43dcb0cee827141fc865ef7293,fa37948ce909ef83930fb34ef65342b912af93cb,CURRENT_AND_GIT_TRACEABLE_NOT_ARTIFACT_BOUND_AT_GENERATION,2026-08-25T07:27:04.593531+00:00,CURRENT_FILE_PROVENANCE_VERIFIED,HISTORICAL_LEDGER_ENTRY_NOT_AVAILABLE,outputs/stage6r_dynamic_full51_semantic_strict_v1/stage6r_full51_sha256_ledger.json,e39e22354b11679eb66a43be2c658760ad627ac8b843452565225cecf8007d9e,false
